State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC",Jasmine,Jasmine,Local,05/04/2026,50000,60000,55000
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Rasipuram(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,05/04/2026,6000,6500,6250
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Namakkal,"Kumarapalayam(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC",Potato,Other,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC",Tomato,Local,Local,05/04/2026,1700,2000,1850
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,05/04/2026,4000,4800,4400
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Namakkal,"Mohanur(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/04/2026,3000,3600,3300
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai ) APMC",Pineapple,"Pine Apple",Local,05/04/2026,8000,9000,8500
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,5500,6000,5750
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,05/04/2026,3000,3500,3250
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/04/2026,5500,5800,5650
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai ) APMC",Pomegranate,Pomogranate,Local,05/04/2026,20000,22000,21000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,7000,7500,7250
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,2600,2600,2600
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Potato,Other,Local,05/04/2026,2600,2600,2600
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,05/04/2026,2800,3000,2900
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,05/04/2026,3600,4000,3800
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,05/04/2026,7200,7200,7200
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,2400,2600,2500
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,05/04/2026,3600,4000,3800
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,05/04/2026,6000,6000,6000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,3600,4000,3800
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,05/04/2026,6800,7200,7000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,05/04/2026,22000,24000,23000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/04/2026,3000,4000,3500
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,3000,4000,3500
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,3000,4000,3500
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,05/04/2026,4000,5000,4500
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,05/04/2026,13000,14000,13500
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,4000,5000,4500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,1500,2000,1750
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,05/04/2026,6000,7000,6500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai ) APMC",Banana,Poovan,Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,1000,1500,1250
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,1000,1500,1250
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Pudukkottai,"Alangudi(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,05/04/2026,4200,5000,4600
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,1300,1500,1400
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,1300,1500,1400
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/04/2026,3300,4000,3650
"Tamil Nadu",Pudukkottai,"Viralimalai(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,05/04/2026,12000,14000,13000
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,3500,3800,3650
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,05/04/2026,5000,5500,5250
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,05/04/2026,12000,12500,12250
"Tamil Nadu",Ramanathapuram,"Ramanathapuram(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,05/04/2026,6500,6800,6650
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,05/04/2026,6000,6800,6400
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,05/04/2026,2000,2500,2250
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,05/04/2026,5000,5500,5250
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,5500,6000,5750
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai ) APMC",Marigold(Calcutta),Marigold(Calcutta),Local,05/04/2026,7000,8000,7500
"Tamil Nadu",Ramanathapuram,"Paramakudi(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Ramanathapuram,"Kamuthi(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/04/2026,5500,6000,5750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,05/04/2026,6000,7000,6500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,05/04/2026,3600,4000,3800
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,1800,2000,1900
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,7500,8000,7750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/04/2026,5000,5500,5250
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,2000,2400,2200
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC","Karbuja(Musk Melon)",Karbhuja,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC",Marigold(Calcutta),Marigold(Calcutta),Local,05/04/2026,8000,10000,9000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,1800,2000,1900
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/04/2026,1600,2000,1800
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,2800,3000,2900
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/04/2026,3000,3400,3200
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai ) APMC","Karbuja(Musk Melon)",Karbhuja,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,2400,2800,2600
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Water Melon","Water Melon",Local,05/04/2026,1000,1500,1250
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,1500,2000,1750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,8000,8500,8250
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,05/04/2026,7500,8000,7750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,05/04/2026,6500,7000,6750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai ) APMC",Marigold(Calcutta),Marigold(Calcutta),Local,05/04/2026,16000,18000,17000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,1500,1800,1650
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,4000,4400,4200
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,2000,2400,2200
"Tamil Nadu",Salem,"Attayampatti(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Banana,Karpura,Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,05/04/2026,2400,2600,2500
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/04/2026,1800,2000,1900
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,2800,3000,2900
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,4000,4200,4100
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,2200,2600,2400
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/04/2026,3000,3400,3200
"Tamil Nadu",Salem,"Hasthampatti(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,2500,2800,2650
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Banana,Karpura,Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,7500,8000,7750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,1400,1600,1500
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/04/2026,5000,5500,5250
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,05/04/2026,5500,6000,5750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,05/04/2026,6000,6600,6300
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/04/2026,3000,3600,3300
"Tamil Nadu",Salem,"Elampillai(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,3000,4000,3500
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Banana,Karpura,Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Potato,Other,Local,05/04/2026,2800,3000,2900
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,1000,1500,1250
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,05/04/2026,6500,7000,6750
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC",Lime,Lime,Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Salem,"Jalagandapuram(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/04/2026,3000,3400,3200
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,2600,3000,2800
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Brinjal,Other,Local,05/04/2026,2000,2500,2250
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,1200,1600,1400
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,1600,2000,1800
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,05/04/2026,6500,7000,6750
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Salem,"Edapadi (Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC",Banana,Other,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,2600,2800,2700
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,2200,2600,2400
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,3800,3800,3800
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,3200,3800,3500
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,2200,2600,2400
"Tamil Nadu",Sivaganga,"Sivagangai (Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,05/04/2026,8200,9200,8700
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/04/2026,2000,2200,2100
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,05/04/2026,3500,4500,4000
"Tamil Nadu",Sivaganga,"Devakottai (Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,05/04/2026,7000,8000,7500
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,2400,3000,2700
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Tomato,Local,Local,05/04/2026,2000,2200,2100
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/04/2026,2000,2200,2100
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/04/2026,3200,4200,3700
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,4000,7000,5500
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,05/04/2026,7500,8500,8000
"Tamil Nadu",Sivaganga,"Karaikudi(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC",Banana,Poovan,Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,9000,10000,9500
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC",Tomato,Other,Local,05/04/2026,2000,2200,2100
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,1600,2000,1800
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/04/2026,2000,2200,2100
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/04/2026,4000,4400,4200
"Tamil Nadu",Sivaganga,"Tirupatthur(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,3000,3500,3250
